open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2026-04-02 08:00:00,66930.79,66930.79,66180.0,66439.12,781.90752,2026-04-02 08:59:59.999,52046931.2295488,104427,295.15421,19663951.372939,0
2026-04-02 09:00:00,66439.12,66517.43,66294.0,66469.6,483.38047,2026-04-02 09:59:59.999,32106010.6129989,97061,230.23561,15293051.1494132,0
2026-04-02 10:00:00,66469.6,66511.79,66229.55,66457.28,452.52391,2026-04-02 10:59:59.999,30041576.8106871,104569,239.02508,15869856.3329213,0
2026-04-02 11:00:00,66457.28,66516.06,66167.1,66220.28,1122.63022,2026-04-02 11:59:59.999,74524370.5540361,132520,574.6457,38141550.52711,0
2026-04-02 12:00:00,66220.28,66248.51,65961.66,66052.71,1024.11018,2026-04-02 12:59:59.999,67692571.5923428,189417,509.61891,33695857.4678715,0
2026-04-02 13:00:00,66052.71,66285.81,65712.12,66270.87,1225.30288,2026-04-02 13:59:59.999,80872803.4766977,300566,678.86881,44817138.4881531,0
2026-04-02 14:00:00,66270.87,67104.86,66168.07,66868.18,1908.17735,2026-04-02 14:59:59.999,127203440.5669169,424868,1124.33232,74927260.7642599,0
2026-04-02 15:00:00,66868.17,66994.51,66646.36,66852.91,825.60342,2026-04-02 15:59:59.999,55170936.2290639,232042,414.68655,27715984.5540527,0
2026-04-02 16:00:00,66852.91,67300.0,66759.28,67095.85,920.46412,2026-04-02 16:59:59.999,61691443.8014926,223859,538.5715,36093044.7355741,0
2026-04-02 17:00:00,67095.85,67430.99,66666.66,66679.16,1455.89824,2026-04-02 17:59:59.999,97664163.2228845,205313,447.60909,30044616.3400027,0
2026-04-02 18:00:00,66679.16,67065.35,66596.8,66981.99,929.27922,2026-04-02 18:59:59.999,62035411.1880985,211669,343.15033,22921113.6844608,0
2026-04-02 19:00:00,66981.99,67109.09,66878.0,66975.99,436.15774,2026-04-02 19:59:59.999,29226624.759629,140367,239.10722,16023205.1549733,0
2026-04-02 20:00:00,66976.0,67100.0,66798.0,66939.25,284.18038,2026-04-02 20:59:59.999,19026306.0615635,76199,132.33454,8860931.5671873,0
2026-04-02 21:00:00,66939.25,67012.09,66731.08,66935.93,272.54969,2026-04-02 21:59:59.999,18223681.1601734,73662,106.42405,7115876.7217852,0
2026-04-02 22:00:00,66935.94,67037.48,66825.61,66982.48,352.22156,2026-04-02 22:59:59.999,23588882.137687,77612,180.65906,12097774.790509,0
2026-04-02 23:00:00,66982.48,67096.68,66855.5,66901.99,444.18527,2026-04-02 23:59:59.999,29744120.9271868,74757,237.67196,15916424.215083,0
2026-04-03 00:00:00,66901.99,67000.0,66702.83,66785.86,388.08477,2026-04-03 00:59:59.999,25935623.7535103,84936,165.4657,11058640.5917199,0
2026-04-03 01:00:00,66785.87,66905.61,66483.9,66630.0,613.9141,2026-04-03 01:59:59.999,40946214.4364985,106738,282.79126,18860795.0597725,0
2026-04-03 02:00:00,66630.01,66750.57,66282.0,66533.81,625.3621,2026-04-03 02:59:59.999,41574456.1341575,142176,265.62143,17655795.5063482,0
2026-04-03 03:00:00,66533.82,66724.17,66495.69,66579.97,581.20992,2026-04-03 03:59:59.999,38709710.2139464,95482,289.35481,19270986.0509267,0
2026-04-03 04:00:00,66579.98,66699.99,66500.04,66602.66,733.15532,2026-04-03 04:59:59.999,48823592.0199028,98051,353.43585,23531979.6985104,0
2026-04-03 05:00:00,66602.67,66808.5,66416.68,66600.35,822.39566,2026-04-03 05:59:59.999,54784775.9068064,112026,226.30285,15077691.9131636,0
2026-04-03 06:00:00,66600.35,66800.0,66558.76,66796.79,434.2967,2026-04-03 06:59:59.999,28967794.3740112,92265,218.93431,14603173.8567064,0
2026-04-03 07:00:00,66796.8,67247.38,66758.0,67042.08,883.37731,2026-04-03 07:59:59.999,59166675.1376195,131573,440.57361,29506656.0486453,0
2026-04-03 08:00:00,67042.08,67288.0,66900.56,66965.39,717.16964,2026-04-03 08:59:59.999,48130283.1961883,101673,354.84497,23815803.8597673,0
2026-04-03 09:00:00,66965.39,67007.93,66749.35,66859.58,291.40037,2026-04-03 09:59:59.999,19483732.4784388,68855,108.40447,7247893.3629418,0
2026-04-03 10:00:00,66859.58,66898.97,66674.72,66883.08,215.33139,2026-04-03 10:59:59.999,14386863.8408494,75036,117.89695,7878133.70145,0
2026-04-03 11:00:00,66883.09,67057.42,66823.18,67017.44,215.91455,2026-04-03 11:59:59.999,14454508.9743867,76742,123.28272,8253169.5182783,0
2026-04-03 12:00:00,67017.43,67370.42,66646.36,66722.16,808.01051,2026-04-03 12:59:59.999,54115822.8876222,157562,435.16358,29144311.3246907,0
2026-04-03 13:00:00,66722.16,66735.62,66508.1,66672.0,554.93399,2026-04-03 13:59:59.999,36981654.8806926,127436,292.42388,19488071.7109217,0
2026-04-03 14:00:00,66671.99,66990.59,66634.0,66929.81,530.03077,2026-04-03 14:59:59.999,35422476.1435293,103850,336.43042,22481665.8792321,0
2026-04-03 15:00:00,66929.8,67028.37,66823.3,66827.15,465.79672,2026-04-03 15:59:59.999,31158451.4968507,78884,212.28521,14202411.8088605,0
2026-04-03 16:00:00,66827.15,67069.0,66827.14,67010.46,361.0645,2026-04-03 16:59:59.999,24175580.0670441,67747,243.92393,16333935.229575,0
2026-04-03 17:00:00,67010.45,67067.0,66751.86,66855.01,378.12395,2026-04-03 17:59:59.999,25298850.9090256,64720,182.36531,12204479.3416854,0
2026-04-03 18:00:00,66855.0,66930.0,66786.12,66812.03,187.13591,2026-04-03 18:59:59.999,12512991.277074,41096,69.93927,4675875.0321898,0
2026-04-03 19:00:00,66812.04,66911.19,66774.02,66885.74,289.39585,2026-04-03 19:59:59.999,19332643.9131965,37983,86.04754,5748974.5758708,0
2026-04-03 20:00:00,66885.73,66919.61,66831.97,66831.98,141.97965,2026-04-03 20:59:59.999,9496075.2973281,30452,65.08233,4352865.4597574,0
2026-04-03 21:00:00,66831.97,66970.18,66827.6,66964.21,378.17654,2026-04-03 21:59:59.999,25300686.3529888,35905,213.06306,14253852.7759975,0
2026-04-03 22:00:00,66964.21,66970.17,66842.76,66888.76,287.42422,2026-04-03 22:59:59.999,19230971.6456241,50198,139.73008,9348282.8526881,0
2026-04-03 23:00:00,66888.76,66964.3,66826.13,66964.3,525.44687,2026-04-03 23:59:59.999,35145171.6404963,41718,311.90634,20863964.1630183,0
2026-04-04 00:00:00,66964.29,66968.28,66876.7,66893.39,159.1028,2026-04-04 00:59:59.999,10646456.7809157,48299,55.35853,3704623.0445336,0
2026-04-04 01:00:00,66893.4,66924.48,66827.22,66852.0,418.46364,2026-04-04 01:59:59.999,27979725.7998668,50208,168.56955,11270213.1017986,0
2026-04-04 02:00:00,66852.0,66919.41,66814.0,66844.83,138.81793,2026-04-04 02:59:59.999,9278751.0044934,43550,68.62394,4586806.455615,0
2026-04-04 03:00:00,66844.84,66910.22,66830.23,66832.18,86.81929,2026-04-04 03:59:59.999,5804843.5622113,41431,58.22716,3893158.7068164,0
2026-04-04 04:00:00,66832.18,66876.32,66775.91,66860.73,180.50471,2026-04-04 04:59:59.999,12065954.1423571,45240,105.69605,7065139.5967142,0
2026-04-04 05:00:00,66860.73,66936.72,66844.14,66916.29,629.01422,2026-04-04 05:59:59.999,42073019.1494836,61330,242.11409,16194125.589363,0
2026-04-04 06:00:00,66916.3,67049.94,66911.2,67013.24,254.32193,2026-04-04 06:59:59.999,17030959.8373373,46718,161.67315,10827193.6257346,0
2026-04-04 07:00:00,67013.25,67052.99,66943.34,67014.96,664.43952,2026-04-04 07:59:59.999,44509173.9875815,45651,351.36407,23535893.9223719,0
2026-04-04 08:00:00,67014.95,67057.42,66918.0,66940.0,398.19184,2026-04-04 08:59:59.999,26679760.8705408,54863,169.5269,11358433.0226275,0
2026-04-04 09:00:00,66940.0,66994.52,66918.0,66988.05,295.09328,2026-04-04 09:59:59.999,19762296.7824632,45087,152.33716,10202121.5054595,0
2026-04-04 10:00:00,66988.06,67167.0,66918.0,67167.0,290.85424,2026-04-04 10:59:59.999,19499760.769257,53835,174.44836,11697940.1222671,0
2026-04-04 11:00:00,67167.0,67232.72,67083.43,67156.93,363.18025,2026-04-04 11:59:59.999,24390097.9139399,59827,163.26317,10964906.1490888,0
2026-04-04 12:00:00,67156.93,67185.0,67060.56,67097.87,140.59027,2026-04-04 12:59:59.999,9434241.455243,53433,52.59715,3529866.5609007,0
2026-04-04 13:00:00,67097.87,67267.0,67082.41,67193.44,362.06124,2026-04-04 13:59:59.999,24313128.7387356,63814,212.43152,14266414.097515,0
2026-04-04 14:00:00,67193.45,67223.51,67029.07,67215.24,369.07128,2026-04-04 14:59:59.999,24783845.0230762,51789,177.04129,11889644.3656004,0
2026-04-04 15:00:00,67215.24,67562.93,67177.39,67383.66,635.57272,2026-04-04 15:59:59.999,42811516.8627011,118567,383.69492,25843709.0962131,0
2026-04-04 16:00:00,67383.66,67520.85,67331.06,67366.68,294.26452,2026-04-04 16:59:59.999,19839379.8167367,88918,166.54867,11228688.9746996,0
2026-04-04 17:00:00,67366.68,67416.48,67292.0,67329.4,254.01236,2026-04-04 17:59:59.999,17109581.7770476,61975,82.97374,5589083.3620537,0
2026-04-04 18:00:00,67329.41,67380.98,67265.0,67295.47,120.36154,2026-04-04 18:59:59.999,8102901.8491797,53003,56.78714,3823222.4212907,0
2026-04-04 19:00:00,67295.47,67543.6,67275.0,67288.42,189.77457,2026-04-04 19:59:59.999,12786944.7918861,82521,88.75017,5980796.7742032,0
2026-04-04 20:00:00,67288.42,67295.81,67186.62,67268.4,186.97188,2026-04-04 20:59:59.999,12575614.2014697,42773,71.37199,4800443.9087979,0
2026-04-04 21:00:00,67268.4,67504.54,67215.0,67359.2,238.4254,2026-04-04 21:59:59.999,16053722.6628571,44279,158.30254,10660330.1189143,0
2026-04-04 22:00:00,67359.21,67470.93,67341.19,67399.92,306.3388,2026-04-04 22:59:59.999,20652301.844314,56976,190.77584,12861811.1213501,0
2026-04-04 23:00:00,67399.91,67399.99,67261.32,67300.42,397.2679,2026-04-04 23:59:59.999,26748037.7995498,42092,188.85222,12715314.3519735,0
2026-04-05 00:00:00,67300.42,67307.28,67168.08,67225.0,431.18676,2026-04-05 00:59:59.999,28990651.219348,40291,190.49077,12808096.5144953,0
2026-04-05 01:00:00,67225.0,67230.0,67080.0,67085.0,369.56535,2026-04-05 01:59:59.999,24804947.4431311,46082,97.87381,6569462.3018515,0
2026-04-05 02:00:00,67085.0,67174.92,66955.72,67170.16,252.42427,2026-04-05 02:59:59.999,16929769.0185847,49683,158.76053,10648911.3845508,0
2026-04-05 03:00:00,67170.17,67188.09,67089.33,67145.98,163.69484,2026-04-05 03:59:59.999,10992361.1426611,25764,77.71113,5218433.2930739,0
2026-04-05 04:00:00,67145.98,67188.51,67073.56,67101.65,92.89503,2026-04-05 04:59:59.999,6235159.2983285,34134,45.48249,3052837.8764066,0
2026-04-05 05:00:00,67101.65,67154.98,66888.0,66931.65,466.39184,2026-04-05 05:59:59.999,31270743.1123511,46033,172.92905,11596415.0805787,0
2026-04-05 06:00:00,66931.65,66940.0,66611.66,66802.24,728.34135,2026-04-05 06:59:59.999,48639529.7040641,98296,318.61939,21277912.5429602,0
2026-04-05 07:00:00,66802.24,66914.48,66715.43,66820.64,615.79892,2026-04-05 07:59:59.999,41138481.353941,57160,369.80444,24704748.5596424,0
2026-04-05 08:00:00,66820.64,66940.0,66819.42,66933.18,227.07394,2026-04-05 08:59:59.999,15187012.4708883,47351,136.49533,9128913.8548497,0
2026-04-05 09:00:00,66933.18,67048.64,66902.15,67035.15,293.93169,2026-04-05 09:59:59.999,19689042.006267,56452,139.91406,9371857.6045002,0
2026-04-05 10:00:00,67035.15,67150.0,66968.35,67046.01,288.35183,2026-04-05 10:59:59.999,19328318.2413477,57526,103.14866,6914589.4865521,0
2026-04-05 11:00:00,67046.01,67087.22,66973.67,66999.0,253.07128,2026-04-05 11:59:59.999,16961671.816459,52253,92.97574,6231292.9187907,0
2026-04-05 12:00:00,66998.99,66999.0,66680.57,66783.58,607.98096,2026-04-05 12:59:59.999,40617469.2141262,104265,268.44502,17930169.3615575,0
2026-04-05 13:00:00,66783.59,66918.03,66693.91,66890.7,361.31735,2026-04-05 13:59:59.999,24140522.5560839,84725,178.06402,11896292.2444859,0
2026-04-05 14:00:00,66890.7,66963.95,66820.54,66918.03,296.0396,2026-04-05 14:59:59.999,19808174.307321,61303,104.61038,7000108.2855525,0
2026-04-05 15:00:00,66918.03,67856.16,66829.02,67306.64,1471.0776,2026-04-05 15:59:59.999,99178513.4980557,189283,748.01604,50438804.2422933,0
2026-04-05 16:00:00,67306.65,67410.0,67173.4,67212.62,356.80623,2026-04-05 16:59:59.999,24015394.9318926,96776,143.69517,9673214.9571486,0
2026-04-05 17:00:00,67212.61,67402.0,67187.95,67373.64,168.11139,2026-04-05 17:59:59.999,11313240.3597156,82775,91.37093,6149474.6956825,0
2026-04-05 18:00:00,67373.64,67451.78,67281.38,67413.78,210.99631,2026-04-05 18:59:59.999,14214726.9827902,66215,76.2371,5136731.5540336,0
2026-04-05 19:00:00,67413.78,67560.45,67276.67,67361.01,229.64378,2026-04-05 19:59:59.999,15481562.8970597,68409,108.50171,7315955.9201737,0
2026-04-05 20:00:00,67361.01,67705.74,67332.66,67658.35,338.30366,2026-04-05 20:59:59.999,22851976.1441571,83629,200.12383,13519080.6397247,0
2026-04-05 21:00:00,67658.35,67682.42,67408.07,67553.43,435.91664,2026-04-05 21:59:59.999,29440206.8512328,96936,201.43749,13605990.9397454,0
2026-04-05 22:00:00,67553.44,68374.75,67347.05,68338.43,1201.92322,2026-04-05 22:59:59.999,81583238.7192807,267569,711.55347,48308238.6822695,0
2026-04-05 23:00:00,68338.43,69136.2,68266.13,69034.18,1872.62368,2026-04-05 23:59:59.999,128849264.0343632,293347,1055.29636,72593939.1976929,0
2026-04-06 00:00:00,69034.18,69588.0,69034.18,69083.78,1917.91608,2026-04-06 00:59:59.999,132927144.145972,331501,1012.46697,70179811.523731,0
2026-04-06 01:00:00,69083.79,69139.63,68787.13,68810.18,991.41564,2026-04-06 01:59:59.999,68307439.8303646,192471,482.09456,33215969.8820452,0
2026-04-06 02:00:00,68810.17,69408.39,68776.61,69207.99,951.83494,2026-04-06 02:59:59.999,65860917.6749251,249670,509.22715,35234719.3410173,0
2026-04-06 03:00:00,69207.99,69259.06,69056.86,69123.69,641.74895,2026-04-06 03:59:59.999,44378952.7001506,128990,284.83078,19701008.2303188,0
2026-04-06 04:00:00,69123.69,69217.68,68980.36,69141.8,640.03746,2026-04-06 04:59:59.999,44235476.6919671,109220,390.07674,26963457.8001101,0
2026-04-06 05:00:00,69141.81,69247.0,69086.0,69199.31,664.48642,2026-04-06 05:59:59.999,45965363.4945856,89949,386.42859,26728938.0681574,0
2026-04-06 06:00:00,69199.31,69354.26,68806.53,68976.67,805.10068,2026-04-06 06:59:59.999,55594348.358664,157904,407.86027,28170778.4328729,0
2026-04-06 07:00:00,68976.67,69215.37,68821.07,69115.91,705.20265,2026-04-06 07:59:59.999,48679863.1419562,128759,232.48278,16048020.0780918,0
2026-04-06 08:00:00,69115.91,69347.85,69081.88,69224.63,514.80546,2026-04-06 08:59:59.999,35635175.9765508,129541,317.71144,21993723.2208677,0
2026-04-06 09:00:00,69224.63,70283.32,69214.46,69728.0,2395.68342,2026-04-06 09:59:59.999,167315166.4005289,304883,1244.45047,86901794.8069269,0
2026-04-06 10:00:00,69728.01,69950.0,69708.13,69770.88,634.91449,2026-04-06 10:59:59.999,44324229.7822467,146780,369.56103,25800256.0349818,0
2026-04-06 11:00:00,69770.88,69770.96,69565.01,69614.91,453.63795,2026-04-06 11:59:59.999,31600602.710473,117169,211.75342,14751135.4203894,0
2026-04-06 12:00:00,69614.91,69635.87,69329.23,69366.75,601.7024,2026-04-06 12:59:59.999,41803543.4723912,140090,272.90546,18959358.1260882,0
2026-04-06 13:00:00,69366.76,69550.0,69235.09,69428.23,656.60844,2026-04-06 13:59:59.999,45558882.7841267,258853,341.38297,23691310.1712943,0
2026-04-06 14:00:00,69428.23,69809.99,69163.86,69654.38,1336.92282,2026-04-06 14:59:59.999,92916180.7537037,395903,708.12338,49223213.9636459,0
2026-04-06 15:00:00,69654.39,69973.25,69526.87,69968.87,814.13173,2026-04-06 15:59:59.999,56796978.4453081,276253,477.63131,33327648.0743371,0
2026-04-06 16:00:00,69968.87,70351.46,69782.11,69799.14,1291.21899,2026-04-06 16:59:59.999,90435596.2701883,276616,689.23501,48286575.8649381,0
2026-04-06 17:00:00,69799.14,69820.0,69282.02,69574.61,914.30002,2026-04-06 17:59:59.999,63557824.9804597,288489,344.26037,23923954.969145,0
2026-04-06 18:00:00,69574.62,69967.78,69479.49,69888.97,537.79955,2026-04-06 18:59:59.999,37514817.0706402,200370,257.5757,17966784.7957756,0
2026-04-06 19:00:00,69888.97,69899.99,69583.33,69739.53,431.93913,2026-04-06 19:59:59.999,30132056.8273974,126326,190.35964,13280665.4196679,0
2026-04-06 20:00:00,69739.52,69974.08,69625.0,69826.01,372.95882,2026-04-06 20:59:59.999,26043000.0295966,107988,179.96656,12566530.4680067,0
2026-04-06 21:00:00,69826.0,69826.0,69423.09,69504.99,366.00988,2026-04-06 21:59:59.999,25469651.5324533,87356,138.89173,9665622.5988078,0
2026-04-06 22:00:00,69504.99,69581.92,68811.0,68811.0,578.82627,2026-04-06 22:59:59.999,40059288.456725,173755,240.79603,16669541.5670907,0
2026-04-06 23:00:00,68811.01,68912.97,68300.0,68853.66,1062.40825,2026-04-06 23:59:59.999,72907671.5647879,276687,459.72021,31546982.7800916,0
2026-04-07 00:00:00,68853.66,69128.2,68723.81,68775.7,908.20417,2026-04-07 00:59:59.999,62535426.348671,251367,388.22631,26738772.9197792,0
2026-04-07 01:00:00,68775.71,68900.63,68352.52,68400.01,682.14287,2026-04-07 01:59:59.999,46843653.7933118,242786,324.53017,22290361.4853318,0
2026-04-07 02:00:00,68400.01,68713.92,68273.34,68674.0,382.32486,2026-04-07 02:59:59.999,26193720.0277783,171409,218.08999,14943157.5283447,0
2026-04-07 03:00:00,68674.01,68800.94,68625.59,68779.21,449.64401,2026-04-07 03:59:59.999,30905923.0632975,108798,208.54379,14334905.4131511,0
2026-04-07 04:00:00,68779.2,68981.83,68540.84,68854.65,480.37449,2026-04-07 04:59:59.999,33013647.9992481,118009,244.0119,16774622.8220258,0
2026-04-07 05:00:00,68854.65,68866.0,68613.2,68669.0,546.70209,2026-04-07 05:59:59.999,37569041.6845113,82157,278.04184,19104766.081876,0
2026-04-07 06:00:00,68669.0,68669.01,68443.0,68568.35,488.73987,2026-04-07 06:59:59.999,33514162.9307166,80264,162.6042,11146924.8660143,0
2026-04-07 07:00:00,68568.35,68703.72,68500.0,68624.61,307.81904,2026-04-07 07:59:59.999,21118408.2936371,79878,221.91944,15224711.4013201,0
2026-04-07 08:00:00,68624.6,68984.48,68603.6,68936.71,338.93457,2026-04-07 08:59:59.999,23326977.9689465,122298,186.38126,12827214.413446,0
2026-04-07 09:00:00,68936.71,69247.9,68930.04,69150.05,436.92801,2026-04-07 09:59:59.999,30194541.20457,120059,278.03061,19212476.6110717,0
2026-04-07 10:00:00,69150.06,69199.87,68200.0,68237.93,899.01254,2026-04-07 10:59:59.999,61685973.5781185,214675,422.31226,28988206.783068,0
2026-04-07 11:00:00,68237.93,68455.96,68071.96,68345.75,598.71022,2026-04-07 11:59:59.999,40876226.3982597,145690,314.44852,21472470.2415826,0
2026-04-07 12:00:00,68345.75,68599.13,68080.0,68392.18,738.67705,2026-04-07 12:59:59.999,50465046.3417103,170920,360.19433,24607794.1309525,0
2026-04-07 13:00:00,68392.19,68633.87,68198.12,68231.99,822.0611,2026-04-07 13:59:59.999,56267085.2103956,193426,388.33997,26585491.7040285,0
2026-04-07 14:00:00,68231.99,68258.26,67763.64,67860.48,1396.10082,2026-04-07 14:59:59.999,94928280.6084962,300701,642.47406,43680347.9410791,0
2026-04-07 15:00:00,67860.49,68268.6,67732.01,68168.1,1084.45539,2026-04-07 15:59:59.999,73756197.3949877,212877,598.85173,40737779.6734683,0
2026-04-07 16:00:00,68168.11,68454.23,68085.01,68229.99,654.26405,2026-04-07 16:59:59.999,44660742.030238,189868,299.38232,20438082.1574211,0
2026-04-07 17:00:00,68230.0,69000.0,68198.22,68705.81,1147.70463,2026-04-07 17:59:59.999,78749716.2149234,183673,588.95003,40407202.2074044,0
2026-04-07 18:00:00,68705.82,68773.24,68358.1,68442.53,630.41269,2026-04-07 18:59:59.999,43220536.8378939,132017,254.38832,17441416.164082,0
2026-04-07 19:00:00,68442.52,69098.44,68358.1,69011.29,1385.03929,2026-04-07 19:59:59.999,95205486.3321365,258140,788.46432,54218087.7195499,0
2026-04-07 20:00:00,69011.29,69535.26,69011.29,69319.39,1097.55478,2026-04-07 20:59:59.999,76092164.7444442,196904,602.73804,41768553.1065039,0
2026-04-07 21:00:00,69319.39,70216.68,69311.84,69927.64,1742.03489,2026-04-07 21:59:59.999,121646710.92636,271263,1006.74781,70272186.0391868,0
2026-04-07 22:00:00,69927.65,71528.0,69927.65,71514.09,2841.66596,2026-04-07 22:59:59.999,201139060.1447952,484080,1690.88345,119710993.5637582,0
2026-04-07 23:00:00,71514.1,72761.0,71194.9,71924.22,3690.98922,2026-04-07 23:59:59.999,265729125.76524952,540447,1996.62804,143803564.2565974,0
2026-04-08 00:00:00,71924.22,72110.65,71541.51,71710.19,1153.45069,2026-04-08 00:59:59.999,82891585.016868,253574,538.76691,38728046.0576756,0
2026-04-08 01:00:00,71710.19,71758.6,71452.68,71476.97,621.6206,2026-04-08 01:59:59.999,44495839.9635139,134202,238.54978,17076251.4643473,0
2026-04-08 02:00:00,71476.98,71727.01,71240.99,71364.94,1153.76247,2026-04-08 02:59:59.999,82424661.4994492,141406,513.49349,36681877.8749593,0
2026-04-08 03:00:00,71364.95,71479.97,71277.18,71287.39,441.23135,2026-04-08 03:59:59.999,31484697.1190931,72060,223.82891,15973246.6302122,0
2026-04-08 04:00:00,71287.39,71676.77,71287.38,71566.18,721.11279,2026-04-08 04:59:59.999,51578505.239984,86939,341.78501,24439391.6050452,0
2026-04-08 05:00:00,71566.66,71831.6,71560.0,71731.1,821.79755,2026-04-08 05:59:59.999,58915453.8261952,93637,331.29795,23751683.912856,0
2026-04-08 06:00:00,71731.1,71941.42,71581.14,71732.69,811.19618,2026-04-08 06:59:59.999,58236985.7740732,104409,319.07031,22907860.8737241,0
2026-04-08 07:00:00,71732.7,71902.0,71573.04,71627.59,943.84918,2026-04-08 07:59:59.999,67665254.5154802,102943,371.8859,26670940.3308716,0
2026-04-08 08:00:00,71627.59,71831.08,71627.59,71800.0,501.15204,2026-04-08 08:59:59.999,35952018.1411609,103512,259.57719,18621278.9947609,0
2026-04-08 09:00:00,71799.99,71955.0,71588.75,71678.87,419.9995,2026-04-08 09:59:59.999,30146289.5204426,82392,199.49447,14318966.6941641,0
2026-04-08 10:00:00,71678.87,71790.0,71457.61,71476.98,514.219,2026-04-08 10:59:59.999,36814034.8028998,79930,243.36114,17425859.954306,0
2026-04-08 11:00:00,71476.97,71739.67,71407.77,71675.12,779.27898,2026-04-08 11:59:59.999,55772042.317842,111924,411.05486,29423768.3975676,0
2026-04-08 12:00:00,71675.12,72181.81,71581.76,72071.95,1226.00544,2026-04-08 12:59:59.999,88153457.0885858,178515,724.92282,52108258.3058262,0
2026-04-08 13:00:00,72071.95,72857.0,71510.0,71600.01,2821.31683,2026-04-08 13:59:59.999,203814663.5188735,477399,1497.6902,108256438.1467004,0
2026-04-08 14:00:00,71600.0,71751.42,70707.23,70912.88,1895.54834,2026-04-08 14:59:59.999,134991889.4535169,403864,946.92613,67470302.133792,0
2026-04-08 15:00:00,70912.89,71349.05,70833.3,71310.0,873.16856,2026-04-08 15:59:59.999,62084245.3344589,232188,523.14458,37194616.7143819,0
2026-04-08 16:00:00,71309.99,71699.0,71250.93,71600.02,747.75076,2026-04-08 16:59:59.999,53396269.8082006,189874,373.19411,26657051.4654467,0
